Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"82640","2020-10-06 19:38:41","3","50","<regression>","1","2"
"82642","2020-10-06 20:47:02","0","15","<machine-learning><deep-learning><cnn><convolution>","0",""
"82643","2020-10-06 21:06:47","0","20","<correlation><pearsons-correlation-coefficient><spearmans-rank-correlation>","1","0"
"82644","2020-10-06 21:15:18","0","24","<python><statistics><simulation><monte-carlo>","1",""
"82648","2020-10-06 23:01:55","0","21","<python><python-3.x><arima><confidence>","0",""
"82649","2020-10-06 23:07:36","1","18","<classification><sparse>","0",""
"82651","2020-10-07 03:11:55","0","7","<machine-learning><tensorflow><statistics><logistic-regression>","0",""
"82653","2020-10-07 03:36:41","0","34","<machine-learning><deep-learning><machine-learning-model><model-selection>","1",""
"82654","2020-10-07 04:20:04","1","20","<keras><tensorflow><lstm>","0",""
"82656","2020-10-07 06:35:20","1","20","<python><keras><scikit-learn><regression><dataframe>","0",""
"82658","2020-10-07 06:41:11","1","32","<clustering><unsupervised-learning>","0",""
"82663","2020-10-07 08:45:08","0","22","<machine-learning><time-series><data-leakage>","0",""
"82664","2020-10-07 09:01:01","2","31","<machine-learning><neural-network><deep-learning><classification><regression>","1",""
"82665","2020-10-07 09:05:08","2","30","<neural-network><deep-learning><cnn><convolution><image-recognition>","1",""
"82669","2020-10-07 09:52:40","2","390","<gpu><cuda>","1",""
"82670","2020-10-07 09:52:45","1","44","<pandas>","3",""
"82671","2020-10-07 09:58:26","0","7","<statistics><metric><ndcg>","0",""
"82673","2020-10-07 10:04:26","1","19","<python><explainable-ai><shap><lime>","0",""
"82677","2020-10-07 10:21:20","1","44","<neural-network><preprocessing><mathematics>","1",""
"82684","2020-10-07 12:39:01","2","31","<python><multiclass-classification><catboost>","1",""
"82686","2020-10-07 13:02:19","0","26","<machine-learning><python><deep-learning><tensorflow><k-nn>","1",""
"82687","2020-10-07 13:20:03","1","23","<python><scikit-learn><dataset><statistics><data>","0","1"
"82689","2020-10-07 13:56:06","1","29","<deep-learning>","1",""
"82690","2020-10-07 14:09:17","0","25","<deep-learning><data-cleaning><image-preprocessing><image>","1",""
"82706","2020-10-07 19:51:54","0","5","<deep-learning><tensorflow><sequence-to-sequence>","0",""
"82707","2020-10-07 20:12:29","0","21","<classification><metric><performance>","1",""
"82712","2020-10-07 22:25:43","0","20","<visualization>","1",""
"28877","2018-03-09 15:56:37","2","483","<machine-learning><neural-network>","3","0"
"28880","2018-03-09 16:31:13","3","3686","<keras><rnn><cnn><autoencoder>","2","5"
"28881","2018-03-09 16:42:03","4","2369","<machine-learning><deep-learning><tensorflow>","2","3"
"28883","2018-03-09 16:53:01","2","737","<classification><feature-selection><svm><feature-construction><normal-equation>","3",""
"28884","2018-03-09 16:56:42","1","438","<neural-network><logistic-regression><linear-regression>","2","1"
"28899","2018-03-09 19:31:40","2","4340","<keras><tensorflow><multiclass-classification><cnn>","4",""
"28910","2018-03-10 06:33:29","1","40","<machine-learning><neural-network><regression>","0","1"
"28911","2018-03-10 08:52:04","0","80","<machine-learning><neural-network><dataset><training>","1","1"
"28915","2018-03-10 11:03:06","8","1193","<machine-learning><neural-network><reinforcement-learning><q-learning>","2","5"
"28918","2018-03-10 14:11:02","3","61","<data-mining><distance><descriptive-statistics>","1","1"
"28922","2018-03-10 17:14:12","0","57","<machine-learning><data-cleaning><preprocessing>","2",""
"28929","2018-03-10 20:34:28","1","20","<algorithms>","1",""
"28937","2018-03-11 09:18:14","2","1210","<machine-learning><deep-learning><cnn><performance><confusion-matrix>","1","1"
"28940","2018-03-11 13:36:10","1","1894","<machine-learning><neural-network><keras><rnn><cnn>","2",""
"28942","2018-03-11 16:42:29","1","54","<clustering><k-means>","1",""
"28944","2018-03-11 18:17:31","0","1133","<visualization><plotting>","1",""
"28948","2018-03-11 21:57:18","0","807","<neural-network><clustering>","1",""
"28952","2018-03-11 23:06:21","1","494","<machine-learning><python>","2",""
"28956","2018-03-12 03:44:47","1","178","<neural-network><deep-learning><rnn><lstm>","0","1"
"28957","2018-03-12 05:48:16","0","122","<dimensionality-reduction><pca><discriminant-analysis>","1",""
"28958","2018-03-12 06:08:54","0","122","<classification><logistic-regression>","2","0"
"28962","2018-03-12 08:55:45","1","193","<k-means><pca><normalization>","1",""
"28964","2018-03-12 09:26:14","1","335","<data-wrangling>","2",""
"28966","2018-03-12 10:04:21","0","404","<cnn>","1",""
"28968","2018-03-12 10:31:22","1","3177","<machine-learning><neural-network><deep-learning><tensorflow><cnn>","1",""
"28971","2018-03-12 10:45:15","3","3190","<keras><tensorflow><rnn><lstm>","3",""
"28972","2018-03-12 10:47:09","0","270","<scikit-learn><decision-trees>","1",""
"28978","2018-03-12 11:45:59","0","326","<neural-network><word2vec>","1",""
"28982","2018-03-12 13:05:48","1","346","<machine-learning>","0",""
"28983","2018-03-12 15:04:48","1","138","<neural-network>","0",""
"28984","2018-03-12 15:37:06","0","33","<image-classification><image-recognition>","1",""
"28985","2018-03-12 16:33:12","1","122","<orange>","0",""
"28987","2018-03-12 17:49:31","1","5486","<python><classification><scikit-learn><svm>","2",""
"28988","2018-03-12 18:07:07","2","1129","<python><scikit-learn><cross-validation>","1",""
"28992","2018-03-12 19:27:19","1","514","<keras><inception>","0",""
"28993","2018-03-12 19:30:21","0","43","<classification><clustering><k-means><dbscan><k-nn>","2",""
"28996","2018-03-13 00:08:48","1","90","<machine-learning><deep-learning>","0",""
"28997","2018-03-13 00:18:43","2","141","<lstm>","1","2"
"28999","2018-03-13 01:16:57","0","684","<machine-learning><python><keras><rnn><lstm>","1","1"
"29001","2018-03-13 03:35:20","0","63","<neural-network><classification><decision-trees>","1",""
"29006","2018-03-13 05:32:15","18","25685","<feature-selection><feature-extraction><dimensionality-reduction>","5","13"
"29019","2018-03-13 10:05:57","11","3083","<word2vec><word-embeddings><matrix-factorisation>","2","4"
"29021","2018-03-13 10:58:25","1","288","<keras><rnn><regularization><dropout>","0","1"
"18704","2017-05-01 15:04:59","2","5925","<classification><data-mining><clustering><outlier>","3",""
"18712","2017-05-02 00:41:19","-1","47","<machine-learning><neural-network>","1",""
"18713","2017-05-02 05:40:10","1","98","<classification><ensemble-modeling>","2",""
"18715","2017-05-02 07:52:39","0","936","<feature-selection>","1",""
"18719","2017-05-02 13:48:48","2","222","<data><management>","1",""
"18731","2017-05-03 17:06:39","1","3516","<machine-learning>","2",""
"18742","2017-05-04 10:01:12","-1","112","<machine-learning><neural-network>","1",""
"18746","2017-05-04 12:38:56","0","383","<machine-learning><text-mining><recommender-system><prediction>","1","1"
"18748","2017-05-04 14:11:07","-1","132","<predictive-modeling><prediction><outlier>","1",""
"18750","2017-05-04 15:17:16","2","776","<python><multiclass-classification>","3",""
"18751","2017-05-04 18:53:44","10","3572","<neural-network><r><keras>","1","1"
"18752","2017-05-04 19:29:49","1","647","<machine-learning><deep-learning><time-series><tensorflow>","2",""
"18754","2017-05-04 22:55:59","1","249","<probability><markov-process>","1",""
"18760","2017-05-05 05:22:06","0","441","<classification><clustering><k-means><feature-extraction><unsupervised-learning>","2",""
"18762","2017-05-05 05:36:05","0","94","<classification><deep-learning><model-selection>","1",""
"18764","2017-05-05 07:34:16","2","235","<data-mining><time-series>","1","2"
"18769","2017-05-05 09:16:30","2","923","<python><classification><deep-learning><tensorflow>","1",""
"18770","2017-05-05 11:37:52","2","157","<machine-learning><classification>","1",""
"18778","2017-05-05 16:07:43","0","626","<machine-learning><classification><accuracy><confusion-matrix>","1",""
"18780","2017-05-05 16:58:43","2","929","<data-mining><data><pca>","1","1"
"18782","2017-05-05 18:44:39","4","3505","<classification><dataset><feature-selection>","2",""
"18783","2017-05-05 19:05:56","1","645","<machine-learning><neural-network><data-mining><time-series><anomaly-detection>","1","1"
"18788","2017-05-05 20:45:36","-1","71","<machine-learning><bigdata><time-series><tensorflow><data>","1",""
"18797","2017-05-06 10:22:02","6","1148","<machine-learning><neural-network><deep-learning>","1","2"
"18801","2017-05-06 17:52:12","2","735","<python><keras><multilabel-classification>","0","1"
"18802","2017-05-06 20:38:26","3","4343","<neural-network><cost-function>","2","4"
"18804","2017-05-06 21:27:35","2","1151","<python><classification><scikit-learn>","1","1"
"18810","2017-05-07 10:53:26","12","5079","<machine-learning><neural-network><keras>","2","2"
"18814","2017-05-07 19:19:10","0","723","<neural-network>","1",""
"18817","2017-05-07 22:49:18","1","2258","<multiclass-classification><outlier><normalization>","2",""
"18818","2017-05-08 05:13:24","17","17469","<machine-learning><accuracy>","1","3"
"18820","2017-05-08 06:20:23","0","2162","<tensorflow><rnn>","1",""
"18822","2017-05-08 08:27:23","2","434","<nlp><text-mining><automatic-summarization>","2","1"
"18828","2017-05-08 13:27:45","5","7249","<machine-learning><python><ranking>","4","4"
"18829","2017-05-08 13:29:19","1","669","<machine-learning><classification><multiclass-classification><text>","0",""
"18830","2017-05-08 14:10:17","6","3092","<classification><clustering><text-mining><ngrams>","2","1"
"18831","2017-05-08 14:21:35","-2","587","<machine-learning><python><xgboost><prediction><parameter>","1",""
"18836","2017-05-08 18:56:04","3","244","<kaggle>","1",""
"18839","2017-05-08 20:11:01","2","2489","<machine-learning><neural-network>","1",""
"18840","2017-05-08 22:08:23","3","289","<classification><svm><lda-classifier><perceptron>","2",""
"18842","2017-05-08 23:55:19","3","7521","<scikit-learn>","1",""
"18843","2017-05-08 23:59:22","1","208","<machine-learning><r>","0","1"
"18844","2017-05-09 03:46:27","1","929","<r><xgboost>","1",""
"18848","2017-05-09 08:33:11","9","9020","<classification><time-series><pca>","4","4"
"18849","2017-05-09 08:57:50","2","76","<machine-learning><deep-learning><apache-hadoop>","0","1"
"38903","2018-09-28 10:27:15","2","67","<python>","0",""
"38905","2018-09-28 11:58:38","0","143","<machine-learning><data-mining><bigdata><anomaly-detection><data-science-model>","2","2"
"38913","2018-09-28 14:32:31","4","3832","<neural-network><normalization>","2","1"
"38914","2018-09-28 14:41:38","3","2984","<python><dataset><pandas><data-cleaning><preprocessing>","2","1"
"38920","2018-09-28 16:39:25","10","1237","<deep-learning><batch-normalization>","2",""
"38921","2018-09-28 17:45:05","4","7182","<neural-network><keras>","1",""
"38924","2018-09-28 19:09:26","2","61","<deep-learning><predictive-modeling><data-cleaning><image-classification><ensemble-modeling>","2",""
"38925","2018-09-28 21:01:56","6","478","<image-classification><image-recognition><object-detection>","1",""
"38930","2018-09-29 03:36:07","2","49","<machine-learning><neural-network><gan><generative-models>","1",""
"38933","2018-09-29 06:59:46","2","31","<optimization>","1",""
"38934","2018-09-29 08:06:28","1","166","<training><hyperparameter><hyperparameter-tuning><dqn>","1","1"
"38935","2018-09-29 08:39:14","1","39","<natural-language-process><named-entity-recognition><hierarchical-data-format>","0",""
"38937","2018-09-29 09:55:07","1","305","<orange><orange3>","0",""
"38945","2018-09-29 16:48:20","1","18","<tensorflow><feature-extraction>","0",""
"38946","2018-09-29 17:06:36","1","74","<keras>","1",""
"38948","2018-09-29 17:25:58","1","91","<neural-network><cross-validation><training><mnist>","1",""
"38952","2018-09-30 01:56:18","0","47","<machine-learning><neural-network><deep-learning><keras>","1",""
"38953","2018-09-30 03:04:08","5","1360","<tensorflow><training><dqn><deep-network><keras-rl>","1","1"
"38955","2018-09-30 06:30:57","31","59832","<keras><data><cross-validation>","1","7"
"38957","2018-09-30 07:09:51","4","13798","<neural-network><keras><predictive-modeling><convnet><convolution>","1","3"
"38958","2018-09-30 07:53:21","0","25","<missing-data><data-imputation>","1",""
"38961","2018-09-30 10:31:12","1","19","<social-network-analysis>","0",""
"38964","2018-09-30 13:02:24","1","45","<machine-learning><deep-learning><data><accuracy>","1",""
"38966","2018-09-30 13:37:00","1","4481","<keras><statistics>","1","1"
"38973","2018-09-30 16:43:48","7","1254","<data><machine-learning-model>","6","1"
"38977","2018-09-30 18:23:21","1","155","<python><r><xgboost><boosting>","0",""
"38978","2018-09-30 19:02:41","0","1065","<scikit-learn><xgboost>","1",""
"38981","2018-09-30 22:52:46","3","4953","<keras>","1","2"
"38984","2018-10-01 00:46:14","3","4247","<python><dataset><pandas><data-cleaning>","2",""
"38989","2018-10-01 01:50:41","1","17","<machine-learning><cross-validation><accuracy><evaluation>","0",""
"38991","2018-10-01 03:38:33","2","84","<machine-learning><r><dataset><data-science-model><ipython>","0",""
"38992","2018-10-01 04:16:36","1","215","<machine-learning><neural-network><classification><data-mining>","0",""
"38994","2018-10-01 04:23:07","1","618","<python><scikit-learn><pandas>","1",""
"39000","2018-10-01 07:05:21","1","86","<training><object-recognition><object-detection><yolo>","0",""
"39002","2018-10-01 07:45:54","1","137","<machine-learning><statistics><feature-selection>","0","1"
"39003","2018-10-01 07:53:16","7","1430","<python><tensorflow><cnn>","2","1"
"39005","2018-10-01 08:39:35","2","85","<linear-regression><orange><feature-scaling><regularization>","1",""
"39007","2018-10-01 08:51:50","1","187","<python><pandas>","0",""
"39008","2018-10-01 09:14:38","1","125","<neural-network><lstm><rnn>","1",""
"39009","2018-10-01 09:21:25","2","38","<cross-validation><orange><orange3>","0",""
"39010","2018-10-01 09:29:58","1","155","<python><nlp><text-mining><feature-extraction><word-embeddings>","2",""
"39012","2018-10-01 10:02:10","1","1067","<seaborn>","1",""
"39017","2018-10-01 12:21:48","0","328","<regression><loss-function><pytorch>","1",""
"39022","2018-10-01 13:08:46","2","30","<deep-learning><keras><activation-function>","1",""
"39024","2018-10-01 14:27:39","3","306","<scikit-learn><regularization>","1","1"
"39027","2018-10-01 16:49:25","1","105","<python><data-science-model>","2",""
"39029","2018-10-01 17:21:42","6","76","<bigdata><data-science-model>","1","1"
"39030","2018-10-01 17:30:03","1","33","<r><random-forest><cross-validation><gbm>","0",""
"39034","2018-10-01 21:48:23","7","8129","<machine-learning><python><scikit-learn>","1","3"
"39038","2018-10-02 02:59:19","0","410","<keras>","1","0"
"70202","2020-03-25 03:57:55","0","289","<python><backpropagation>","1",""
"70204","2020-03-25 06:01:12","1","35","<neural-network>","1",""
"70207","2020-03-25 09:30:23","-1","60","<machine-learning><evaluation><performance><metric><f1score>","1",""
"70210","2020-03-25 10:16:54","0","55","<machine-learning><classification><cross-validation><overfitting>","0","1"
"70214","2020-03-25 11:54:59","0","53","<python><pandas><plotly>","0",""
"70216","2020-03-25 13:07:12","0","25","<machine-learning><neural-network>","1",""
"70217","2020-03-25 13:11:41","0","27","<scikit-learn><decision-trees><anomaly-detection><outlier>","0",""
"70221","2020-03-25 15:15:08","0","23","<pca>","1",""
"70222","2020-03-25 15:44:14","0","312","<nlp><transformer><openai-gpt>","2","1"
"70227","2020-03-25 19:56:14","0","46","<keras><tensorflow><gradient-descent><pytorch>","0",""
"70228","2020-03-25 20:28:58","0","60","<neural-network><nlp><lstm><rnn>","0",""
"70229","2020-03-25 20:59:48","0","26","<neural-network>","1",""
"70230","2020-03-25 21:10:45","5","835","<machine-learning><scikit-learn><linear-regression><normalization>","3",""
"70232","2020-03-25 21:26:39","0","208","<nlp><bert><transformer>","0",""
"70234","2020-03-25 22:07:15","0","14","<classification><text><distribution>","0",""
"70236","2020-03-25 22:22:09","0","32","<nlp><word2vec>","1",""
"70238","2020-03-26 00:46:29","0","52","<python><prediction>","1",""
"70239","2020-03-26 00:56:03","0","24","<nlp><question-answering>","0",""
"70244","2020-03-26 06:11:51","0","9","<machine-learning><tensorflow><natural-language-process><text-classification>","0",""
"70246","2020-03-26 06:42:06","0","163","<machine-learning><feature-engineering><categorical-data><encoding>","1",""
"70249","2020-03-26 07:36:13","2","182","<classification><boosting><adaboost>","1",""
"70250","2020-03-26 07:38:46","0","23","<scikit-learn><unsupervised-learning><k-means><outlier><k-nn>","0",""
"70253","2020-03-26 10:11:35","1","622","<deep-learning><nlp><bert><finetuning>","2",""
"70254","2020-03-26 10:12:04","0","12","<keras><lstm><autoencoder>","0",""
"70255","2020-03-26 10:22:54","1","44","<clustering><k-means>","1",""
"70256","2020-03-26 10:28:40","0","21","<time-series><predictive-modeling>","0",""
"70258","2020-03-26 10:42:46","0","138","<classification><xgboost><ensemble-modeling>","1",""
"70259","2020-03-26 11:04:59","0","10","<r><genetic-algorithms>","0",""
"70261","2020-03-26 12:06:46","0","13","<python><neural-network><deep-learning><keras><tensorflow>","0",""
"70263","2020-03-26 12:43:44","1","21","<pytorch>","0","1"
"70265","2020-03-26 13:05:02","0","25","<machine-learning><deep-learning><time-series><data-leakage>","0",""
"70268","2020-03-26 14:05:16","4","144","<python><data-mining><pandas><data-cleaning><dataframe>","2",""
"70272","2020-03-26 14:46:30","1","39","<python><scikit-learn><random-forest><classifier>","1","1"
"70274","2020-03-26 15:46:48","0","34","<scikit-learn><clustering><svm><word2vec><doc2vec>","0",""
"70276","2020-03-26 16:49:26","0","34","<nlp><recommender-system><word-embeddings><word2vec><lda>","0",""
"70277","2020-03-26 17:08:02","0","16","<dataset><multiclass-classification><recommender-system><feature-extraction><association-rules>","0",""
"70279","2020-03-26 17:45:18","0","19","<machine-learning><python><deep-learning><lstm>","0",""
"70280","2020-03-26 17:53:38","1","29","<r><dataset><rstudio><data-formats>","2",""
"70281","2020-03-26 17:55:35","0","31","<feature-selection><multiclass-classification>","1",""
"70286","2020-03-26 18:21:52","1","16","<classification><time-series><regression><statistics><theory>","1",""
"70288","2020-03-26 19:18:41","0","128","<machine-learning><nlp><feature-extraction>","1",""
"70291","2020-03-26 20:50:48","0","71","<tensorflow><gradient-descent><mini-batch-gradient-descent><learning-rate>","0",""
"70292","2020-03-26 21:03:48","0","13","<training>","0",""
"70295","2020-03-27 00:48:21","0","27","<machine-learning><deep-learning><time-series><lstm><embeddings>","0",""
"70296","2020-03-27 02:26:37","0","27","<machine-learning><classification><preprocessing>","1",""
"70298","2020-03-27 04:38:24","2","291","<python>","4",""
"70302","2020-03-27 06:20:29","0","37","<training><object-detection><faster-rcnn>","0",""
"70303","2020-03-27 06:23:48","0","585","<python><matplotlib><heatmap>","1",""
"70304","2020-03-27 06:31:47","0","12","<visualization>","0","1"
"70307","2020-03-27 09:52:19","0","7","<machine-learning><data-cleaning><methodology>","0",""
"70309","2020-03-27 09:57:37","1","48","<deep-learning><time-series><regression>","1","0"
"70312","2020-03-27 10:29:11","1","52","<python><scikit-learn>","0",""
"70313","2020-03-27 10:29:58","0","113","<machine-learning><classification><regression><bioinformatics>","2",""
"70314","2020-03-27 11:07:24","1","24","<machine-learning><training>","1","0"
"70325","2020-03-27 14:50:14","3","2320","<python><scikit-learn><dataset><pandas><preprocessing>","1",""
"70326","2020-03-27 14:55:33","3","1079","<machine-learning><python><time-series><lstm><rnn>","1",""
"70329","2020-03-27 16:01:41","1","18","<neural-network><deep-learning><lstm><rnn><multivariate-distribution>","0",""
"70330","2020-03-27 16:48:36","0","21","<bigdata><apache-hadoop><map-reduce><c>","0",""
"70332","2020-03-27 17:15:05","0","29","<gaussian>","2",""
"70333","2020-03-27 17:54:28","1","24","<machine-learning><neural-network><deep-learning><cnn><transfer-learning>","0",""
"62338","2019-10-28 22:53:28","1","56","<python><correlation><graphs><matrix>","1",""
"62339","2019-10-28 23:06:32","0","139","<machine-learning><predictive-modeling><cross-validation>","2",""
"62341","2019-10-29 03:28:00","0","38","<python><predictive-modeling><unsupervised-learning><supervised-learning>","1",""
"62346","2019-10-29 05:38:46","0","70","<machine-learning><classification><scikit-learn><feature-selection><accuracy>","1",""
"62347","2019-10-29 06:47:37","0","58","<machine-learning><classification><logistic-regression><data-science-model>","1",""
"62348","2019-10-29 07:55:11","1","9108","<machine-learning><python><dataset><csv><json>","1","1"
"62353","2019-10-29 10:22:46","0","95","<machine-learning><nlp><lstm><machine-learning-model>","1",""
"62355","2019-10-29 11:08:06","0","316","<cnn>","2",""
"62361","2019-10-29 12:51:28","0","38","<machine-learning><sap>","1",""
"62365","2019-10-29 15:01:18","1","77","<machine-learning><classification>","1","1"
"62369","2019-10-29 16:11:28","5","1665","<classification><time-series><regression><random-forest><forecasting>","4","1"
"62371","2019-10-29 17:26:18","1","63","<convolution><graphs><attention-mechanism>","0",""
"62373","2019-10-29 17:40:53","1","17","<deep-learning><lstm><word2vec><word-embeddings><embeddings>","0",""
"62374","2019-10-29 17:45:58","0","42","<keras><tensorflow><autoencoder>","1",""
"62376","2019-10-29 18:33:53","0","29","<machine-learning><python><data-analysis>","1",""
"62384","2019-10-29 23:35:59","0","26","<python><dummy-variables>","1",""
"62386","2019-10-30 00:50:50","0","54","<python><dataset><implementation><privacy><anonymization>","1",""
"62388","2019-10-30 02:43:20","2","276","<correlation>","2",""
"62391","2019-10-30 03:45:27","1","358","<pca>","2","2"
"62392","2019-10-30 03:59:39","1","16","<deep-learning><generative-models><image-preprocessing><image>","0",""
"62394","2019-10-30 05:20:16","1","98","<hyperparameter>","2",""
"62400","2019-10-30 09:38:53","1","259","<python><logistic-regression>","0",""
"62401","2019-10-30 09:56:03","0","31","<regression><clustering><data-analysis>","3",""
"62402","2019-10-30 09:58:45","2","47","<time-series><correlation>","2","1"
"62403","2019-10-30 10:05:45","1","576","<keras><cnn>","1",""
"62409","2019-10-30 10:52:42","9","2192","<deep-learning><feature-extraction>","4","3"
"62411","2019-10-30 11:26:54","2","36","<r><data><visualization>","1",""
"62414","2019-10-30 11:41:00","3","1549","<reinforcement-learning><dqn><actor-critic><monte-carlo><keras-rl>","1",""
"62415","2019-10-30 11:47:28","0","304","<machine-learning><python><keras><image-classification><vgg16>","1","1"
"62426","2019-10-30 15:17:06","1","30","<neural-network><classification><graphs><siamese-networks>","0",""
"62427","2019-10-30 15:55:44","2","707","<pandas><correlation>","1",""
"62430","2019-10-30 16:50:44","2","1905","<python><pandas><data>","1",""
"62432","2019-10-30 17:49:19","1","38","<feature-engineering><feature-extraction><supervised-learning><graphs><feature-construction>","0","1"
"62433","2019-10-30 19:04:23","0","100","<convnet><pytorch><gan><generative-models><gaussian>","1",""
"62436","2019-10-30 20:18:41","2","63","<neural-network><generative-models>","1",""
"62445","2019-10-31 06:07:40","0","391","<scikit-learn><regression><linear-regression>","1",""
"62448","2019-10-31 07:43:53","1","1270","<machine-learning><python><deep-learning><dataset><privacy>","3",""
"62449","2019-10-31 07:51:17","2","210","<neural-network><lstm><rnn><recurrent-neural-net>","1","1"
"62451","2019-10-31 08:03:52","2","66","<machine-learning><missing-data><data-imputation>","1",""
"62452","2019-10-31 08:07:49","0","1392","<pandas><dataframe>","2",""
"62454","2019-10-31 08:23:31","0","23","<deep-learning><keras><tensorflow><cnn><computer-vision>","0",""
"51221","2019-05-01 12:14:18","0","170","<neural-network><lstm><recurrent-neural-net><natural-language-process><sentiment-analysis>","1",""
"51222","2019-05-01 12:19:07","0","115","<supervised-learning><feature-scaling>","1",""
"51224","2019-05-01 12:55:31","0","1807","<scikit-learn><tfidf>","1",""
"51230","2019-05-01 15:35:48","0","51","<machine-learning><scikit-learn><time-series><predictive-modeling>","1",""
"51231","2019-05-01 15:35:57","2","311","<keras><tensorflow><training><inception><colab>","3",""
"51236","2019-05-01 17:00:52","0","547","<machine-learning><python><scikit-learn><training>","3","1"
"51242","2019-05-01 19:04:18","1","133","<python><classification><svm><tfidf><classifier>","0",""
"51243","2019-05-01 19:23:28","1","43","<optimization><sequence>","0",""
"51245","2019-05-01 20:48:29","3","26","<bigdata>","1",""
"51246","2019-05-01 21:22:37","1","75","<keras><cnn><rnn><implementation>","1",""
"51249","2019-05-01 23:50:00","3","4082","<keras><bigdata><training>","2","2"
"51259","2019-05-02 08:03:25","1","52","<machine-learning><neural-network><prediction><orange>","0",""
"51261","2019-05-02 08:35:25","0","159","<machine-learning><data-mining><semi-supervised-learning><active-learning>","1",""
"51264","2019-05-02 09:41:53","1","2059","<machine-learning><python><classification><keras><lstm>","1","1"
"51266","2019-05-02 10:48:55","0","69","<machine-learning><visualization><anomaly-detection><outlier>","2",""
"51270","2019-05-02 12:12:56","2","29","<dataset><fuzzy-logic>","0",""
"51275","2019-05-02 12:55:47","1","79","<machine-learning>","1","0"
"51276","2019-05-02 13:14:06","5","3212","<machine-learning><neural-network><deep-learning><pytorch><gan>","2","1"
"51279","2019-05-02 13:59:15","0","333","<deep-learning><pytorch><bert>","1",""
"51280","2019-05-02 14:30:07","6","8401","<neural-network><deep-learning><keras><image-classification><transfer-learning>","2","2"
"51286","2019-05-02 17:25:07","4","1087","<python><keras><tensorflow>","1","1"
"51287","2019-05-02 17:52:31","0","54","<neural-network><homework>","2",""
"51295","2019-05-02 21:08:26","0","327","<python><pandas><dummy-variables>","1",""
"51296","2019-05-02 21:08:31","2","3031","<python><keras><tensorflow><autoencoder><sequence-to-sequence>","1",""
"51297","2019-05-02 21:39:11","0","113","<regression><predictive-modeling><data-science-model>","2","1"
"51298","2019-05-02 21:45:11","0","16","<bigdata><apache-hadoop>","1",""
"51302","2019-05-03 00:25:45","0","44","<classification><linear-regression><optimization>","1",""
"51306","2019-05-03 01:49:01","2","41","<machine-learning><svm>","1",""
"51311","2019-05-03 07:03:51","1","241","<beginner>","2",""
"51312","2019-05-03 07:15:12","3","90","<scikit-learn><cross-validation><machine-learning-model>","1",""
"51316","2019-05-03 09:52:26","1","16","<hardware>","0",""
"51317","2019-05-03 09:57:29","6","407","<neural-network><scikit-learn><preprocessing><feature-scaling>","2","2"
"51318","2019-05-03 11:57:10","0","3129","<deep-learning><keras><image-classification><transfer-learning><inception>","1","2"
"51319","2019-05-03 12:03:58","1","1865","<keras><regression><lstm><accuracy>","2",""
"51323","2019-05-03 12:34:59","1","434","<machine-learning><python><scikit-learn><metric>","2",""
"51324","2019-05-03 12:43:40","-1","159","<clustering><decision-trees>","2",""
"51325","2019-05-03 13:33:27","2","323","<linear-regression><pytorch>","1","4"
"51330","2019-05-03 16:54:01","1","60","<naive-bayes-classifier><bayesian-networks>","1",""
"51331","2019-05-03 17:08:22","0","33","<machine-learning><r><predictive-modeling>","1",""
"51335","2019-05-03 17:52:32","0","58","<logistic-regression><prediction><correlation>","1",""
"6921","2015-08-27 19:36:53","9","4205","<neural-network><deep-learning><gradient-descent>","1","1"
"6922","2015-08-27 20:04:03","1","241","<text-mining>","1",""
"6924","2015-08-27 22:06:09","4","399","<machine-learning><classification><svm><random-forest><dimensionality-reduction>","0","1"
"6925","2015-08-28 01:07:41","0","75","<bigdata>","1",""
"6926","2015-08-28 02:15:14","2","1328","<clustering><algorithms><java><information-retrieval>","2","2"
"6929","2015-08-28 12:56:52","4","162","<machine-learning><classification><clustering>","1","1"
"6931","2015-08-28 14:53:34","0","955","<python><visualization>","2","1"
"6937","2015-08-29 00:46:37","6","8544","<self-study>","4","5"
"6939","2015-08-29 10:27:02","3","9107","<classification><dataset><class-imbalance>","2","2"
"6944","2015-08-29 21:59:07","1","925","<r><time-series>","1",""
"6947","2015-08-30 05:14:24","1","268","<data-mining><data-cleaning>","2",""
"6949","2015-08-31 05:45:00","7","8391","<machine-learning><data-mining><bigdata><regression>","3","1"
"6950","2015-08-31 10:13:43","0","1208","<r><classification><logistic-regression>","2",""
"6954","2015-08-31 13:02:02","1","3812","<machine-learning><data-mining><r><classification>","2","1"
"6959","2015-08-31 18:31:59","0","867","<machine-learning><r><classification><rattle>","3",""
"6960","2015-08-31 18:39:36","2","5501","<machine-learning><classification>","3","2"
"6964","2015-08-31 20:58:15","10","29906","<r><neural-network><rnn>","5","8"
"6970","2015-09-01 09:57:10","4","7292","<machine-learning>","1",""
"6971","2015-09-01 13:12:35","1","174","<r><python><decision-trees>","0",""
"6972","2015-09-01 13:56:11","3","1263","<text-mining><algorithms><research>","1",""
"6984","2015-09-02 11:40:08","3","1444","<machine-learning><classification><recommender-system><class-imbalance><loss-function>","1",""
"6986","2015-09-02 13:34:53","11","192","<machine-learning><clustering><algorithms>","1","1"
"6987","2015-09-02 14:49:33","23","41103","<svm><scikit-learn>","2","9"
